id,iso2_region_code,iso3_region_code,code3,fips,county,state_or_province,country_or_region,latitude,longitude
11697,US,USA,840,19091.0,Humboldt,Iowa,US,42.7764426,-94.20722537
11698,US,USA,840,51107.0,Loudoun,Virginia,US,39.08990083,-77.63481877
11699,US,USA,840,19035.0,Cherokee,Iowa,US,42.73538914,-95.62389402
11700,US,USA,840,9001.0,Fairfield,Connecticut,US,41.26809896,-73.3881171
11701,US,USA,840,48227.0,Howard,Texas,US,32.30621324,-101.4356444
11702,US,USA,840,47137.0,Pickett,Tennessee,US,36.55606529,-85.07763299999998
11703,US,USA,840,28057.0,Itawamba,Mississippi,US,34.27993475,-88.3606733
11704,US,USA,840,23003.0,Aroostook,Maine,US,46.65926321,-68.59841248
11705,US,USA,840,29155.0,Pemiscot,Missouri,US,36.2130572,-89.78742322
11706,US,USA,840,37069.0,Franklin,North Carolina,US,36.081519,-78.28708884
11707,US,USA,840,12007.0,Bradford,Florida,US,29.95079741,-82.16611613
11708,US,USA,840,48475.0,Ward,Texas,US,31.50999644,-103.09279090000001
11709,US,USA,840,48049.0,Brown,Texas,US,31.77430356,-98.99907113
11710,US,USA,840,51081.0,Greensville,Virginia,US,36.67878901,-77.56351439
11711,US,USA,840,54103.0,Wetzel,West Virginia,US,39.6065771,-80.64016540000001
11712,US,USA,840,27035.0,Crow Wing,Minnesota,US,46.48096553,-94.06755609
11713,US,USA,840,30065.0,Musselshell,Montana,US,46.49684637,-108.39498
11714,US,USA,840,48237.0,Jack,Texas,US,33.23377248,-98.17283469
11715,US,USA,840,22025.0,Catahoula,Louisiana,US,31.66778967,-91.84526385
11716,US,USA,840,37143.0,Perquimans,North Carolina,US,36.17847453,-76.40603143
11717,US,USA,840,26115.0,Monroe,Michigan,US,41.92734151,-83.53749864
11718,US,USA,840,19103.0,Johnson,Iowa,US,41.67169354,-91.58754744
11719,US,USA,840,21143.0,Lyon,Kentucky,US,37.02080035,-88.07886257
11720,US,USA,840,54029.0,Hancock,West Virginia,US,40.51943859,-80.57461608
11721,US,USA,840,54075.0,Pocahontas,West Virginia,US,38.32758728,-80.00993811
11722,US,USA,840,28139.0,Tippah,Mississippi,US,34.76872156,-88.90988194
11723,US,USA,840,47077.0,Henderson,Tennessee,US,35.65581134,-88.38600175
11724,US,USA,840,37007.0,Anson,North Carolina,US,34.97403241,-80.09953279
11725,US,USA,840,20045.0,Douglas,Kansas,US,38.88503636,-95.2925121
11726,US,USA,840,8123.0,Weld,Colorado,US,40.55499405,-104.39296209999999
11727,US,USA,840,54037.0,Jefferson,West Virginia,US,39.30776166,-77.86014147
11728,US,USA,840,51770.0,Roanoke City,Virginia,US,37.27791025,-79.96189766
11729,US,USA,840,46069.0,Hyde,South Dakota,US,44.54747703,-99.48572582
11730,US,USA,840,19057.0,Des Moines,Iowa,US,40.92012606,-91.18326592
11731,US,USA,840,29081.0,Harrison,Missouri,US,40.35570088,-93.99222144
11732,US,USA,840,36113.0,Warren,New York,US,43.56173026,-73.8433699
11733,US,USA,840,27023.0,Chippewa,Minnesota,US,45.02343421,-95.56403693
11734,US,USA,840,31035.0,Clay,Nebraska,US,40.52439441,-98.05126296
11735,US,USA,840,22019.0,Calcasieu,Louisiana,US,30.22931235,-93.35400434
11736,PR,PRI,630,72029.0,Canovanas,Puerto Rico,US,18.328802,-65.887612
11737,US,USA,840,56037.0,Sweetwater,Wyoming,US,41.65943896,-108.8827882
11738,US,USA,840,37171.0,Surry,North Carolina,US,36.41689489,-80.69102283
11739,US,USA,840,20027.0,Clay,Kansas,US,39.34948772,-97.16518128
11740,US,USA,840,48001.0,Anderson,Texas,US,31.81534745,-95.65354823
11741,US,USA,840,51181.0,Surry,Virginia,US,37.11781893,-76.88450012
11742,US,USA,840,27163.0,Washington,Minnesota,US,45.03864533,-92.88429635
11743,US,USA,840,54089.0,Summers,West Virginia,US,37.65390597,-80.86009693
11744,US,USA,840,29225.0,Webster,Missouri,US,37.2813734,-92.876329
11745,US,USA,840,51159.0,Richmond,Virginia,US,37.937575,-76.72920628
11746,US,USA,840,28019.0,Choctaw,Mississippi,US,33.34598242,-89.24809382
11747,US,USA,840,20051.0,Ellis,Kansas,US,38.91458712,-99.31751551
11748,US,USA,840,21221.0,Trigg,Kentucky,US,36.80767017,-87.87333656
11749,US,USA,840,90046.0,Unassigned,South Dakota,US,0,0
11750,US,USA,840,48385.0,Real,Texas,US,29.83321503,-99.82018052
11751,US,USA,840,26101.0,Manistee,Michigan,US,44.33352407,-86.05626916
11752,US,USA,840,51131.0,Northampton,Virginia,US,37.34062933,-75.87751591
11753,US,USA,840,17025.0,Clay,Illinois,US,38.75388572,-88.48914513
11754,US,USA,840,38087.0,Slope,North Dakota,US,46.44737738,-103.4601547
11755,US,USA,840,37113.0,Macon,North Carolina,US,35.14867843,-83.41696617
11756,US,USA,840,54049.0,Marion,West Virginia,US,39.50984542,-80.24244659
11757,US,USA,840,21215.0,Spencer,Kentucky,US,38.03223971,-85.32749335
11758,US,USA,840,45049.0,Hampton,South Carolina,US,32.77419582,-81.13845571
11759,US,USA,840,48131.0,Duval,Texas,US,27.68184592,-98.50864568
11760,US,USA,840,37123.0,Montgomery,North Carolina,US,35.33155144,-79.90416657
11761,US,USA,840,18137.0,Ripley,Indiana,US,39.10235626,-85.26212744
11762,US,USA,840,6101.0,Sutter,California,US,39.03417539,-121.6945899
11763,US,USA,840,47105.0,Loudon,Tennessee,US,35.73939663,-84.31145275
11764,US,USA,840,26137.0,Otsego,Michigan,US,45.02085831,-84.59898295
11765,US,USA,840,47005.0,Benton,Tennessee,US,36.07110411,-88.06849355
11766,US,USA,840,1127.0,Walker,Alabama,US,33.80270512,-87.30027177
11767,US,USA,840,35001.0,Bernalillo,New Mexico,US,35.05163625,-106.6703554
11768,US,USA,840,42041.0,Cumberland,Pennsylvania,US,40.1625372,-77.26130755
11769,US,USA,840,36089.0,St. Lawrence,New York,US,44.4976179,-75.06550039
11770,US,USA,840,6029.0,Kern,California,US,35.34329425,-118.72777959999999
11771,US,USA,840,8063.0,Kit Carson,Colorado,US,39.30497777,-102.60221990000001
11772,US,USA,840,48193.0,Hamilton,Texas,US,31.70470573,-98.11083887
11773,US,USA,840,48417.0,Shackelford,Texas,US,32.73587756,-99.35401337
11774,US,USA,840,19007.0,Appanoose,Iowa,US,40.74324454,-92.86865906
11775,US,USA,840,45067.0,Marion,South Carolina,US,34.07859748,-79.36400756
11776,US,USA,840,13175.0,Laurens,Georgia,US,32.46325233,-82.92221316
11777,US,USA,840,30031.0,Gallatin,Montana,US,45.54486106,-111.1692571
11778,US,USA,840,1085.0,Lowndes,Alabama,US,32.1597283,-86.65158371
11779,US,USA,840,31011.0,Boone,Nebraska,US,41.70759415,-98.06737183
11780,US,USA,840,46051.0,Grant,South Dakota,US,45.1723937,-96.77002276
11781,US,USA,840,17039.0,De Witt,Illinois,US,40.17514519,-88.90959682
11782,US,USA,840,39155.0,Trumbull,Ohio,US,41.31735028,-80.76109643
11783,US,USA,840,19023.0,Butler,Iowa,US,42.73172833,-92.79015971
11784,US,USA,840,55065.0,Lafayette,Wisconsin,US,42.66005229,-90.1317729
11785,US,USA,840,39003.0,Allen,Ohio,US,40.77285242,-84.10802343
11786,US,USA,840,8077.0,Mesa,Colorado,US,39.01787888,-108.469799
11787,US,USA,840,21161.0,Mason,Kentucky,US,38.59471935,-83.82151043
11788,US,USA,840,4003.0,Cochise,Arizona,US,31.87934684,-109.7516088
11789,US,USA,840,34035.0,Somerset,New Jersey,US,40.56465737,-74.61683016
11790,US,USA,840,13245.0,Richmond,Georgia,US,33.35777107,-82.07026432
11791,US,USA,840,50007.0,Chittenden,Vermont,US,44.46322849,-73.08359212
11792,US,USA,840,51820.0,Waynesboro,Virginia,US,38.06451466,-78.90293905
11793,US,USA,840,5033.0,Crawford,Arkansas,US,35.58928601,-94.2446814
11794,US,USA,840,48115.0,Dawson,Texas,US,32.74255572,-101.94772420000001
11795,US,USA,840,31107.0,Knox,Nebraska,US,42.63758421,-97.89178836
11796,US,USA,840,51025.0,Brunswick,Virginia,US,36.76366949,-77.8593436
11797,US,USA,840,24031.0,Montgomery,Maryland,US,39.13676329,-77.20358245
11798,US,USA,840,47075.0,Haywood,Tennessee,US,35.58332824,-89.28536625
11799,US,USA,840,51125.0,Nelson,Virginia,US,37.78790447,-78.88498513
11800,US,USA,840,28011.0,Bolivar,Mississippi,US,33.79696941,-90.87372121
11801,US,USA,840,53025.0,Grant,Washington,US,47.20753737,-119.4500749
11802,US,USA,840,2164.0,Lake and Peninsula,Alaska,US,58.62403337,-156.21405890000003
11803,US,USA,840,8097.0,Pitkin,Colorado,US,39.21720112,-106.9310027
11804,US,USA,840,47143.0,Rhea,Tennessee,US,35.60536161,-84.93076643
11805,US,USA,840,26165.0,Wexford,Michigan,US,44.33853602,-85.57712739
11806,US,USA,840,6061.0,Placer,California,US,39.06167234,-120.72405690000001
11807,US,USA,840,21079.0,Garrard,Kentucky,US,37.638866799999995,-84.53289319
11808,US,USA,840,20059.0,Franklin,Kansas,US,38.56443815,-95.28644341
11809,US,USA,840,13211.0,Morgan,Georgia,US,33.59232073,-83.49129491
11810,US,USA,840,19015.0,Boone,Iowa,US,42.03657094,-93.9313999
11811,US,USA,840,1043.0,Cullman,Alabama,US,34.13020303,-86.86888037
11812,US,USA,840,29179.0,Reynolds,Missouri,US,37.36085952,-90.97009925
11813,US,USA,840,55139.0,Winnebago,Wisconsin,US,44.06886922,-88.64477096
11814,US,USA,840,30105.0,Valley,Montana,US,48.36435097,-106.6669635
11815,US,USA,840,4011.0,Greenlee,Arizona,US,33.21498827,-109.2405279
11816,US,USA,840,21101.0,Henderson,Kentucky,US,37.79344553,-87.57392021
11817,US,USA,840,29017.0,Bollinger,Missouri,US,37.32449052,-90.02725304
11818,US,USA,840,27171.0,Wright,Minnesota,US,45.17297924,-93.96234781
11819,US,USA,840,2290.0,Yukon-Koyukuk,Alaska,US,65.50815459,-151.39073869999999
11820,US,USA,840,48077.0,Clay,Texas,US,33.78686685,-98.20771198
11821,US,USA,840,17065.0,Hamilton,Illinois,US,38.08163641,-88.53883373
11822,US,USA,840,55003.0,Ashland,Wisconsin,US,46.31956891,-90.67837132
11823,US,USA,840,13007.0,Baker,Georgia,US,31.32669878,-84.44218806
11824,US,USA,840,48069.0,Castro,Texas,US,34.53016752,-102.2617243
11825,US,USA,840,42093.0,Montour,Pennsylvania,US,41.03023987,-76.66345939
11826,US,USA,840,56021.0,Laramie,Wyoming,US,41.30702520000001,-104.6887497
11827,US,USA,840,19117.0,Lucas,Iowa,US,41.02958964,-93.32780803
11828,US,USA,840,5015.0,Carroll,Arkansas,US,36.34038560000001,-93.54270261
11829,US,USA,840,39109.0,Miami,Ohio,US,40.0543329,-84.22871271
11830,US,USA,840,5047.0,Franklin,Arkansas,US,35.51202821,-93.89299569
11831,US,USA,840,55115.0,Shawano,Wisconsin,US,44.78902246,-88.76443896
11832,US,USA,840,53017.0,Douglas,Washington,US,47.7361335,-119.69293700000001
11833,US,USA,840,55005.0,Barron,Wisconsin,US,45.42372701,-91.84833627
11834,US,USA,840,30017.0,Custer,Montana,US,46.25319932,-105.57375259999998
11835,US,USA,840,27005.0,Becker,Minnesota,US,46.93479392,-95.67158144
11836,US,USA,840,27033.0,Cottonwood,Minnesota,US,44.00715262,-95.18138802
11837,US,USA,840,37091.0,Hertford,North Carolina,US,36.3607755,-76.98104134
11838,US,USA,840,19181.0,Warren,Iowa,US,41.33559454,-93.56007641
11839,US,USA,840,26013.0,Baraga,Michigan,US,46.6720582,-88.36363591
11840,US,USA,840,44007.0,Providence,Rhode Island,US,41.87064746,-71.57753536
11841,US,USA,840,29061.0,Daviess,Missouri,US,39.96145298,-93.98519678
11842,US,USA,840,19061.0,Dubuque,Iowa,US,42.46815349,-90.88181925
11843,US,USA,840,29059.0,Dallas,Missouri,US,37.681135499999996,-93.02127031
11844,US,USA,840,47031.0,Coffee,Tennessee,US,35.49090731,-86.07311784
11845,US,USA,840,40083.0,Logan,Oklahoma,US,35.91899576,-97.44352845
11846,US,USA,840,35019.0,Guadalupe,New Mexico,US,34.86319296,-104.790669
11847,US,USA,840,42035.0,Clinton,Pennsylvania,US,41.23255967,-77.63785995
11848,US,USA,840,28123.0,Scott,Mississippi,US,32.406704100000006,-89.53789439
11849,US,USA,840,41065.0,Wasco,Oregon,US,45.16292781,-121.16709540000001
11850,US,USA,840,23029.0,Washington,Maine,US,45.01607142,-67.62813524
11851,US,USA,840,28039.0,George,Mississippi,US,30.86259065,-88.64436789
11852,US,USA,840,18065.0,Henry,Indiana,US,39.93029017,-85.39625719
11853,US,USA,840,21155.0,Marion,Kentucky,US,37.55218078,-85.26898542
11854,US,USA,840,56003.0,Big Horn,Wyoming,US,44.52405055,-107.9960365
11855,US,USA,840,19085.0,Harrison,Iowa,US,41.68330137,-95.81558439
11856,US,USA,840,46093.0,Meade,South Dakota,US,44.56676791,-102.71627409999999
11857,US,USA,840,55037.0,Florence,Wisconsin,US,45.84963535,-88.39804137
11858,US,USA,840,42013.0,Blair,Pennsylvania,US,40.47961444,-78.34917412
11859,US,USA,840,13065.0,Clinch,Georgia,US,30.91395822,-82.70432472
11860,US,USA,840,9007.0,Middlesex,Connecticut,US,41.45949668,-72.53714864
11861,US,USA,840,6031.0,Kings,California,US,36.07409056,-119.8159973
11862,US,USA,840,1083.0,Limestone,Alabama,US,34.81185586,-86.98310072
11863,US,USA,840,20025.0,Clark,Kansas,US,37.23577007,-99.81883015
11864,US,USA,840,45011.0,Barnwell,South Carolina,US,33.26679302,-81.43584352
11865,US,USA,840,41021.0,Gilliam,Oregon,US,45.37160076,-120.20488689999999
11866,US,USA,840,32013.0,Humboldt,Nevada,US,41.40692186,-118.11094270000001
11867,US,USA,840,42067.0,Juniata,Pennsylvania,US,40.53358749,-77.39975129999998
11868,US,USA,840,21035.0,Calloway,Kentucky,US,36.62093411,-88.2731593
11869,US,USA,840,24023.0,Garrett,Maryland,US,39.52786077,-79.27355126
11870,US,USA,840,48305.0,Lynn,Texas,US,33.17657705,-101.8162849
11871,US,USA,840,,Southwest Utah,Utah,US,37.85447192,-111.4418764
11872,US,USA,840,26037.0,Clinton,Michigan,US,42.94400871,-84.60145248
11873,US,USA,840,90022.0,Unassigned,Louisiana,US,0,0
11874,US,USA,840,49039.0,Sanpete,Utah,US,39.37231946,-111.5758676
11875,US,USA,840,6055.0,Napa,California,US,38.50735751,-122.33283899999999
11876,US,USA,840,53013.0,Columbia,Washington,US,46.29442881,-117.9051983
11877,US,USA,840,47097.0,Lauderdale,Tennessee,US,35.75893438,-89.63015909999999
11878,US,USA,840,31095.0,Jefferson,Nebraska,US,40.17584531,-97.142601
11879,US,USA,840,2240.0,Southeast Fairbanks,Alaska,US,63.87692095,-143.2127643
11880,US,USA,840,36017.0,Chenango,New York,US,42.49430041,-75.60887553
11881,US,USA,840,37089.0,Henderson,North Carolina,US,35.33788927,-82.4766782
11882,US,USA,840,31089.0,Holt,Nebraska,US,42.45522056,-98.78402558
11883,US,USA,840,46095.0,Mellette,South Dakota,US,43.58078848,-100.7563186
11884,US,USA,840,5113.0,Polk,Arkansas,US,34.48254879,-94.22728802
11885,US,USA,840,39161.0,Van Wert,Ohio,US,40.8554138,-84.59111700000003
11886,US,USA,840,21061.0,Edmonson,Kentucky,US,37.21218923,-86.23955613
11887,US,USA,840,13037.0,Calhoun,Georgia,US,31.53169785,-84.62725131
11888,US,USA,840,13101.0,Echols,Georgia,US,30.71101099,-82.89687287
11889,US,USA,840,19055.0,Delaware,Iowa,US,42.47104597,-91.3664492
11890,US,USA,840,8105.0,Rio Grande,Colorado,US,37.5836865,-106.3847838
11891,US,USA,840,27073.0,Lac qui Parle,Minnesota,US,44.9973857,-96.17488219
11892,US,USA,840,24011.0,Caroline,Maryland,US,38.87172293,-75.82904158
11893,US,USA,840,51700.0,Newport News,Virginia,US,37.08166899,-76.51754109
11894,US,USA,840,37181.0,Vance,North Carolina,US,36.36880673,-78.40670845
11895,US,USA,840,28045.0,Hancock,Mississippi,US,30.41830223,-89.48851033
11896,US,USA,840,39051.0,Fulton,Ohio,US,41.60213491,-84.12571393
11897,US,USA,840,55055.0,Jefferson,Wisconsin,US,43.02054068,-88.77529134
11898,US,USA,840,27087.0,Mahnomen,Minnesota,US,47.32557075,-95.80921485
11899,US,USA,840,56007.0,Carbon,Wyoming,US,41.69357844,-106.9326084
11900,US,USA,840,48309.0,McLennan,Texas,US,31.55255453,-97.20217694
11901,US,USA,840,55113.0,Sawyer,Wisconsin,US,45.87931905,-91.14504927
11902,US,USA,840,51059.0,Fairfax,Virginia,US,38.83677558,-77.27565836
11903,US,USA,840,36007.0,Broome,New York,US,42.15903158,-75.81326086
11904,US,USA,840,1017.0,Chambers,Alabama,US,32.91360079,-85.39072749
11905,US,USA,840,45021.0,Cherokee,South Carolina,US,35.05122251,-81.61828622
11906,US,USA,840,37159.0,Rowan,North Carolina,US,35.64003916,-80.52446628
11907,US,USA,840,22107.0,Tensas,Louisiana,US,32.00760749,-91.32915234
11908,US,USA,840,13153.0,Houston,Georgia,US,32.45802497,-83.66879087
11909,US,USA,840,13001.0,Appling,Georgia,US,31.74847232,-82.28909114
11910,US,USA,840,17181.0,Union,Illinois,US,37.47119609,-89.25548938
11911,US,USA,840,48383.0,Reagan,Texas,US,31.36607041,-101.52326590000001
11912,US,USA,840,27157.0,Wabasha,Minnesota,US,44.28424356,-92.23121312
11913,US,USA,840,48321.0,Matagorda,Texas,US,28.81955746,-96.01230294
11914,US,USA,840,53051.0,Pend Oreille,Washington,US,48.53234021,-117.2741804
11915,US,USA,840,55103.0,Richland,Wisconsin,US,43.3762778,-90.43012729
11916,US,USA,840,51027.0,Buchanan,Virginia,US,37.26818323,-82.03749726
11917,US,USA,840,48159.0,Franklin,Texas,US,33.17653242,-95.21917243
11918,US,USA,840,29013.0,Bates,Missouri,US,38.25271289,-94.34113157
11919,US,USA,840,42111.0,Somerset,Pennsylvania,US,39.97172723,-79.02699593
11920,US,USA,840,11001.0,District of Columbia,District of Columbia,US,38.90417773,-77.01655992
11921,US,USA,840,46129.0,Walworth,South Dakota,US,45.43019636,-100.03075140000001
11922,US,USA,840,54065.0,Morgan,West Virginia,US,39.55439028,-78.26311676
11923,US,USA,840,48127.0,Dimmit,Texas,US,28.42270064,-99.75645095
11924,US,USA,840,39053.0,Gallia,Ohio,US,38.82708533,-82.31647569
11925,US,USA,840,13031.0,Bulloch,Georgia,US,32.39577406,-81.74811421
11926,US,USA,840,48005.0,Angelina,Texas,US,31.25457347,-94.60901487
11927,US,USA,840,51590.0,Danville,Virginia,US,36.58022376,-79.40395668
11928,US,USA,840,20157.0,Republic,Kansas,US,39.82799632,-97.65036709
11929,US,USA,840,21041.0,Carroll,Kentucky,US,38.66599534,-85.12601074
11930,US,USA,840,26105.0,Mason,Michigan,US,43.99509218,-86.24988902
11931,US,USA,840,23009.0,Hancock,Maine,US,44.59816444,-68.38401854
11932,US,USA,840,22003.0,Allen,Louisiana,US,30.65385745,-92.82442028
11933,US,USA,840,46102.0,Oglala Lakota,South Dakota,US,43.33749164,-102.55554980000001
11934,US,USA,840,39149.0,Shelby,Ohio,US,40.33163494,-84.20258189
11935,US,USA,840,39133.0,Portage,Ohio,US,41.16793482,-81.19735782
11936,US,USA,840,35045.0,San Juan,New Mexico,US,36.50838318,-108.32043700000001
11937,US,USA,840,47161.0,Stewart,Tennessee,US,36.50235092,-87.83920548
11938,US,USA,840,31135.0,Perkins,Nebraska,US,40.85082525,-101.6502942
11939,AS,ASM,16,60.0,,American Samoa,US,-14.270999999999999,-170.132
11940,US,USA,840,48495.0,Winkler,Texas,US,31.85008651,-103.04851629999999
11941,US,USA,840,26139.0,Ottawa,Michigan,US,42.95996803,-85.9969107
11942,US,USA,840,21181.0,Nicholas,Kentucky,US,38.33342292,-84.01889177
11943,US,USA,840,30097.0,Sweet Grass,Montana,US,45.81367654,-109.9425686
11944,US,USA,840,48003.0,Andrews,Texas,US,32.30468633,-102.63765479999999
11945,US,USA,840,26151.0,Sanilac,Michigan,US,43.42406072,-82.82055898
11946,US,USA,840,51009.0,Amherst,Virginia,US,37.60308293,-79.14548696
11947,US,USA,840,55093.0,Pierce,Wisconsin,US,44.71850291,-92.4224416
11948,US,USA,840,29159.0,Pettis,Missouri,US,38.72798918,-93.28471706
11949,US,USA,840,51119.0,Middlesex,Virginia,US,37.63191998,-76.55064617
11950,US,USA,840,20057.0,Ford,Kansas,US,37.69200114,-99.88825298
11951,US,USA,840,19099.0,Jasper,Iowa,US,41.68576082,-93.05567785
11952,US,USA,840,55075.0,Marinette,Wisconsin,US,45.38553432,-88.03324599999998
11953,US,USA,840,26053.0,Gogebic,Michigan,US,46.40862701,-89.69377193
11954,US,USA,840,28129.0,Smith,Mississippi,US,32.01744532,-89.50644846
11955,US,USA,840,51678.0,Lexington,Virginia,US,37.78258621,-79.44262866
11956,US,USA,840,17189.0,Washington,Illinois,US,38.35309213,-89.40982703
11957,US,USA,840,53031.0,Jefferson,Washington,US,47.75003077,-123.56097040000002
11958,US,USA,840,21191.0,Pendleton,Kentucky,US,38.69607718,-84.35599463
11959,US,USA,840,19157.0,Poweshiek,Iowa,US,41.68625425,-92.53155731
11960,US,USA,840,48373.0,Polk,Texas,US,30.79472531,-94.82766240000001
11961,US,USA,840,80013.0,Out of GA,Georgia,US,0,0
11962,US,USA,840,48275.0,Knox,Texas,US,33.60519951,-99.74229059999999
11963,US,USA,840,16059.0,Lemhi,Idaho,US,44.9438088,-113.9309747
11964,US,USA,840,40127.0,Pushmataha,Oklahoma,US,34.41635232,-95.37603505
11965,US,USA,840,16087.0,Washington,Idaho,US,44.45275475,-116.78476880000001
11966,US,USA,840,38025.0,Dunn,North Dakota,US,47.35423935,-102.61604679999999
11967,US,USA,840,36031.0,Essex,New York,US,44.11630765,-73.77297842
11968,US,USA,840,51145.0,Powhatan,Virginia,US,37.55016038,-77.91267882
11969,US,USA,840,22077.0,Pointe Coupee,Louisiana,US,30.71409502,-91.60209535
11970,US,USA,840,30013.0,Cascade,Montana,US,47.30797024,-111.3467922
11971,US,USA,840,27065.0,Kanabec,Minnesota,US,45.9459309,-93.29275192
11972,US,USA,840,40039.0,Custer,Oklahoma,US,35.63853802,-99.00170785
11973,US,USA,840,38073.0,Ransom,North Dakota,US,46.45621782,-97.65742504
11974,US,USA,840,51750.0,Radford,Virginia,US,37.12222899,-80.56027320000003
11975,US,USA,840,38057.0,Mercer,North Dakota,US,47.31213126,-101.8318399
11976,US,USA,840,20181.0,Sherman,Kansas,US,39.35147699,-101.71976240000001
11977,US,USA,840,36091.0,Saratoga,New York,US,43.10904162,-73.86653895
11978,US,USA,840,22069.0,Natchitoches,Louisiana,US,31.72321584,-93.09816516
11979,US,USA,840,17165.0,Saline,Illinois,US,37.75332999,-88.54119706
11980,US,USA,840,41071.0,Yamhill,Oregon,US,45.23330449,-123.3086963
11981,US,USA,840,19047.0,Crawford,Iowa,US,42.03718237,-95.3819718
11982,US,USA,840,22085.0,Sabine,Louisiana,US,31.56388699,-93.55433981
11983,US,USA,840,35049.0,Santa Fe,New Mexico,US,35.50708973,-105.9774716
11984,US,USA,840,38031.0,Foster,North Dakota,US,47.457108399999996,-98.88279923
11985,US,USA,840,29027.0,Callaway,Missouri,US,38.83674754,-91.92186505
11986,US,USA,840,41045.0,Malheur,Oregon,US,43.1937027,-117.62273950000001
11987,US,USA,840,53067.0,Thurston,Washington,US,46.9291895,-122.82906559999999
11988,US,USA,840,27097.0,Morrison,Minnesota,US,46.01265363,-94.27341528
11989,US,USA,840,48209.0,Hays,Texas,US,30.05669873,-98.02944344
11990,US,USA,840,37119.0,Mecklenburg,North Carolina,US,35.24469268,-80.8317671
11991,PR,PRI,630,72125.0,San German,Puerto Rico,US,18.111484,-67.03858100000001
11992,US,USA,840,48089.0,Colorado,Texas,US,29.622097999999998,-96.5273805
11993,US,USA,840,39073.0,Hocking,Ohio,US,39.49537927,-82.47991446
11994,US,USA,840,54077.0,Preston,West Virginia,US,39.46770987,-79.66712803
11995,US,USA,840,28143.0,Tunica,Mississippi,US,34.64967704,-90.37481167
11996,US,USA,840,55105.0,Rock,Wisconsin,US,42.67151616,-89.07147900000002
11997,US,USA,840,51580.0,Covington,Virginia,US,37.7824656,-79.98631446
11998,US,USA,840,47151.0,Scott,Tennessee,US,36.42325673,-84.50360494
11999,US,USA,840,17149.0,Pike,Illinois,US,39.62265059,-90.8877017
12000,US,USA,840,48031.0,Blanco,Texas,US,30.26640707,-98.3999852
12001,US,USA,840,27053.0,Hennepin,Minnesota,US,45.00761521,-93.47694895
12002,US,USA,840,48087.0,Collingsworth,Texas,US,34.96489496,-100.27001109999999
12003,US,USA,840,18041.0,Fayette,Indiana,US,39.63684962,-85.17797541
12004,US,USA,840,37015.0,Bertie,North Carolina,US,36.0688473,-76.96545943
12005,US,USA,840,28073.0,Lamar,Mississippi,US,31.20572971,-89.5077704
12006,US,USA,840,38079.0,Rolette,North Dakota,US,48.77245354,-99.84097493
12007,US,USA,840,38059.0,Morton,North Dakota,US,46.71681782,-101.2822377
12008,US,USA,840,29083.0,Henry,Missouri,US,38.38482826,-93.79293734
12009,US,USA,840,36065.0,Oneida,New York,US,43.24375382,-75.43710392
12010,PR,PRI,630,72101.0,Morovis,Puerto Rico,US,18.316963,-66.420383
12011,US,USA,840,48157.0,Fort Bend,Texas,US,29.52704478,-95.77219463
12012,US,USA,840,1067.0,Henry,Alabama,US,31.51148016,-85.24267944
12013,US,USA,840,51193.0,Westmoreland,Virginia,US,38.11021557,-76.80213247
12014,US,USA,840,29169.0,Pulaski,Missouri,US,37.82462075,-92.20783203
12015,US,USA,840,30039.0,Granite,Montana,US,46.40605220000001,-113.4414186
12016,US,USA,840,28061.0,Jasper,Mississippi,US,32.01922104,-89.11786866
12017,US,USA,840,16045.0,Gem,Idaho,US,44.06482372,-116.398376
12018,US,USA,840,18095.0,Madison,Indiana,US,40.16143691,-85.71964711
12019,US,USA,840,18127.0,Porter,Indiana,US,41.45986947,-87.06848888
12020,US,USA,840,47057.0,Grainger,Tennessee,US,36.27469206,-83.51254721
12021,US,USA,840,19135.0,Monroe,Iowa,US,41.02988815,-92.8690667
12022,US,USA,840,29109.0,Lawrence,Missouri,US,37.10626634,-93.83293097
12023,US,USA,840,50003.0,Bennington,Vermont,US,43.03519828,-73.09048868
12024,US,USA,840,48105.0,Crockett,Texas,US,30.72367027,-101.4134238
12025,US,USA,840,19165.0,Shelby,Iowa,US,41.6850066,-95.31015553
12026,US,USA,840,31181.0,Webster,Nebraska,US,40.17642643,-98.50019851
12027,US,USA,840,21197.0,Powell,Kentucky,US,37.83218794,-83.82553961
12028,US,USA,840,48355.0,Nueces,Texas,US,27.736286,-97.5433285
12029,US,USA,840,45015.0,Berkeley,South Carolina,US,33.20222596,-79.94654523
12030,US,USA,840,29073.0,Gasconade,Missouri,US,38.43947277,-91.50847147
12031,US,USA,840,21057.0,Cumberland,Kentucky,US,36.78926125,-85.39050034
12032,PR,PRI,630,72027.0,Camuy,Puerto Rico,US,18.418578,-66.860206
12033,US,USA,840,1113.0,Russell,Alabama,US,32.28725256,-85.18415324
12034,US,USA,840,26035.0,Clare,Michigan,US,43.98794227,-84.84819859999998
12035,US,USA,840,18129.0,Posey,Indiana,US,38.02097333,-87.86480429
12036,US,USA,840,55051.0,Iron,Wisconsin,US,46.26302338,-90.24295041
12037,US,USA,840,22045.0,Iberia,Louisiana,US,29.86803617,-91.75871777
12038,US,USA,840,42109.0,Snyder,Pennsylvania,US,40.77129231,-77.06840691
12039,US,USA,840,48207.0,Haskell,Texas,US,33.17823584,-99.73037358
